feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,True,313,19.39281288723668,0.3302354399008674,0.0,13.0,0
ont_InteligenciaArtificial_Negativo,ai,True,200,12.391573729863694,0.1524163568773234,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,629,38.971499380421314,0.6895910780669146,0.0,36.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,13,0.8054522924411399,0.011152416356877323,0.0,4.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,5,0.30978934324659235,0.004956629491945477,0.0,4.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,26,1.6109045848822798,0.03407682775712516,0.0,17.0,0
ont_Tecnologia_Positivo,technology,True,74,4.584882280049566,0.0563816604708798,0.0,4.0,0
ont_Tecnologia_Negativo,technology,False,39,2.41635687732342,0.026022304832713755,0.0,3.0,0
ont_Tecnologia_Neutro,technology,False,146,9.045848822800496,0.11833952912019827,0.0,11.0,0
ont_Futuro_Positivo,future,False,53,3.2837670384138784,0.03965303593556382,0.0,3.0,0
ont_Futuro_Negativo,future,False,21,1.3011152416356877,0.013630731102850062,0.0,2.0,0
ont_Futuro_Neutro,future,False,97,6.00991325898389,0.07311028500619579,0.0,4.0,0
ont_Datos_Positivo,data,False,62,3.841387856257745,0.05018587360594796,0.0,5.0,0
ont_Datos_Negativo,data,True,45,2.7881040892193307,0.031598513011152414,0.0,3.0,0
ont_Datos_Neutro,data,False,142,8.79801734820322,0.11338289962825279,0.0,6.0,0
ont_Algoritmo_Positivo,algorithm,False,6,0.37174721189591076,0.006815365551425031,0.0,4.0,0
ont_Algoritmo_Negativo,algorithm,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,14,0.8674101610904585,0.015489467162329617,0.0,8.0,0
ont_Robot_Positivo,robot,False,36,2.2304832713754648,0.02973977695167286,0.0,6.0,0
ont_Robot_Negativo,robot,True,22,1.3630731102850062,0.015489467162329617,0.0,2.0,0
ont_Robot_Neutro,robot,False,84,5.204460966542751,0.08302354399008674,0.0,6.0,0
ont_Automatizacion_Positivo,automation,False,15,0.929368029739777,0.014250309789343246,0.0,4.0,0
ont_Automatizacion_Negativo,automation,False,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Automatizacion_Neutro,automation,False,38,2.3543990086741013,0.03469640644361834,0.0,5.0,0
ont_Etica_Positivo,ethics,False,41,2.540272614622057,0.037794299876084264,0.0,14.0,0
ont_Etica_Negativo,ethics,False,9,0.5576208178438662,0.006195786864931847,0.0,2.0,0
ont_Etica_Neutro,ethics,False,15,0.929368029739777,0.011771995043370507,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,29,1.7967781908302356,0.01858736059479554,0.0,2.0,0
ont_Innovacion_Negativo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Neutro,innovation,False,17,1.0532837670384139,0.011771995043370507,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,True,467,28.934324659231724,0.5947955390334573,0.0,30.0,0
ont_total_negativo_mentions,global_counts,True,294,18.21561338289963,0.25650557620817843,0.0,8.0,0
ont_total_neutro_mentions,global_counts,False,919,56.93928128872366,1.1852540272614622,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
