feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,135,8.364312267657994,0.10408921933085502,0.0,8.0,0
ont_InteligenciaArtificial_Negativo,ai,True,59,3.6555142503097895,0.03965303593556382,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,861,53.3457249070632,1.0285006195786865,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,2,0.12391573729863693,0.0018587360594795538,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,35,2.168525402726146,0.04770755885997522,0.0,24.0,0
ont_Tecnologia_Positivo,technology,False,18,1.1152416356877324,0.012391573729863693,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,218,13.506815365551425,0.18711276332094176,0.0,11.0,0
ont_Futuro_Positivo,future,False,8,0.49566294919454773,0.0055762081784386614,0.0,2.0,0
ont_Futuro_Negativo,future,False,0,0.0,0.0,0.0,0.0,0
ont_Futuro_Neutro,future,False,149,9.231722428748451,0.120817843866171,0.0,7.0,0
ont_Datos_Positivo,data,False,13,0.8054522924411399,0.0080545229244114,0.0,1.0,0
ont_Datos_Negativo,data,True,9,0.5576208178438662,0.0055762081784386614,0.0,1.0,0
ont_Datos_Neutro,data,False,213,13.197026022304833,0.1815365551425031,0.0,9.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,20,1.2391573729863694,0.02292441140024783,0.0,12.0,0
ont_Robot_Positivo,robot,False,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Robot_Negativo,robot,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Robot_Neutro,robot,False,120,7.434944237918216,0.12205700123915737,0.0,10.0,0
ont_Automatizacion_Positivo,automation,False,6,0.37174721189591076,0.0037174721189591076,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Neutro,automation,False,44,2.7261462205700124,0.048327137546468404,0.0,9.0,0
ont_Etica_Positivo,ethics,False,41,2.540272614622057,0.03407682775712516,0.0,14.0,0
ont_Etica_Negativo,ethics,True,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Etica_Neutro,ethics,False,20,1.2391573729863694,0.020446096654275093,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,25,1.5489467162329618,0.015489467162329617,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,False,23,1.4250309789343247,0.015489467162329617,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,225,13.940520446096654,0.19083023543990088,0.0,22.0,0
ont_total_negativo_mentions,global_counts,True,72,4.4609665427509295,0.05080545229244114,0.0,3.0,0
ont_total_neutro_mentions,global_counts,False,1263,78.25278810408922,1.7949194547707559,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
