feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,132,8.178438661710038,0.10161090458488228,0.0,8.0,0
ont_InteligenciaArtificial_Negativo,ai,True,52,3.2218091697645597,0.03531598513011153,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,869,53.84138785625775,1.0353159851301115,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,35,2.168525402726146,0.048327137546468404,0.0,24.0,0
ont_Tecnologia_Positivo,technology,False,17,1.0532837670384139,0.011771995043370507,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,218,13.506815365551425,0.18773234200743494,0.0,11.0,0
ont_Futuro_Positivo,future,False,8,0.49566294919454773,0.0055762081784386614,0.0,2.0,0
ont_Futuro_Negativo,future,False,0,0.0,0.0,0.0,0.0,0
ont_Futuro_Neutro,future,False,149,9.231722428748451,0.120817843866171,0.0,7.0,0
ont_Datos_Positivo,data,False,12,0.7434944237918215,0.007434944237918215,0.0,1.0,0
ont_Datos_Negativo,data,True,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Datos_Neutro,data,False,216,13.382899628252787,0.18339529120198264,0.0,9.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,20,1.2391573729863694,0.02292441140024783,0.0,12.0,0
ont_Robot_Positivo,robot,False,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Robot_Negativo,robot,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Robot_Neutro,robot,False,120,7.434944237918216,0.12205700123915737,0.0,10.0,0
ont_Automatizacion_Positivo,automation,False,6,0.37174721189591076,0.0037174721189591076,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Neutro,automation,False,44,2.7261462205700124,0.048327137546468404,0.0,9.0,0
ont_Etica_Positivo,ethics,False,41,2.540272614622057,0.03407682775712516,0.0,14.0,0
ont_Etica_Negativo,ethics,True,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Etica_Neutro,ethics,False,20,1.2391573729863694,0.020446096654275093,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,25,1.5489467162329618,0.015489467162329617,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,False,23,1.4250309789343247,0.015489467162329617,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,221,13.692688971499381,0.18649318463444858,0.0,22.0,0
ont_total_negativo_mentions,global_counts,True,63,3.903345724907063,0.045229244114002476,0.0,3.0,0
ont_total_neutro_mentions,global_counts,False,1273,78.8723667905824,1.804832713754647,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
