feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,83,5.1425030978934325,0.07558859975216853,0.0,6.0,0
ont_InteligenciaArtificial_Negativo,ai,True,77,4.770755885997522,0.06133828996282528,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,869,53.84138785625775,1.0353159851301115,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,3,0.18587360594795538,0.0030978934324659233,0.0,3.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,34,2.1065675340768277,0.045229244114002476,0.0,21.0,0
ont_Tecnologia_Positivo,technology,False,17,1.0532837670384139,0.012391573729863693,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,8,0.49566294919454773,0.004956629491945477,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,211,13.073110285006194,0.18339529120198264,0.0,11.0,0
ont_Futuro_Positivo,future,False,7,0.43370508054522927,0.004956629491945477,0.0,2.0,0
ont_Futuro_Negativo,future,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Futuro_Neutro,future,False,148,9.169764560099132,0.11957868649318464,0.0,6.0,0
ont_Datos_Positivo,data,False,8,0.49566294919454773,0.004956629491945477,0.0,1.0,0
ont_Datos_Negativo,data,True,13,0.8054522924411399,0.008674101610904586,0.0,2.0,0
ont_Datos_Neutro,data,False,217,13.444857496902108,0.1815365551425031,0.0,9.0,0
ont_Algoritmo_Positivo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,19,1.1771995043370507,0.02292441140024783,0.0,11.0,0
ont_Robot_Positivo,robot,False,8,0.49566294919454773,0.007434944237918215,0.0,5.0,0
ont_Robot_Negativo,robot,True,9,0.5576208178438662,0.007434944237918215,0.0,2.0,0
ont_Robot_Neutro,robot,False,110,6.815365551425032,0.11338289962825279,0.0,10.0,0
ont_Automatizacion_Positivo,automation,False,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Automatizacion_Negativo,automation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,45,2.7881040892193307,0.048327137546468404,0.0,7.0,0
ont_Etica_Positivo,ethics,False,12,0.7434944237918215,0.010532837670384139,0.0,3.0,0
ont_Etica_Negativo,ethics,True,5,0.30978934324659235,0.0030978934324659233,0.0,1.0,0
ont_Etica_Neutro,ethics,False,46,2.8500619578686495,0.042131350681536554,0.0,13.0,0
ont_Innovacion_Positivo,innovation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,44,2.7261462205700124,0.029120198265179677,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,True,115,7.125154894671623,0.12267657992565056,0.0,6.0,0
ont_total_negativo_mentions,global_counts,True,102,6.319702602230483,0.09293680297397769,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1273,78.8723667905824,1.8209417596034696,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
