feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,225,13.940520446096654,0.21251548946716234,0.0,12.0,0
ont_InteligenciaArtificial_Negativo,ai,True,111,6.877323420074349,0.07868649318463444,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,770,47.70755885997522,0.8810408921933085,0.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,10,0.6195786864931847,0.007434944237918215,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,3,0.18587360594795538,0.0030978934324659233,0.0,3.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,30,1.858736059479554,0.03965303593556382,0.0,20.0,0
ont_Tecnologia_Positivo,technology,True,45,2.7881040892193307,0.031598513011152414,0.0,3.0,0
ont_Tecnologia_Negativo,technology,False,19,1.1771995043370507,0.011771995043370507,0.0,1.0,0
ont_Tecnologia_Neutro,technology,False,185,11.462205700123915,0.15737298636926889,0.0,11.0,0
ont_Futuro_Positivo,future,False,32,1.982651796778191,0.02292441140024783,0.0,3.0,0
ont_Futuro_Negativo,future,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Futuro_Neutro,future,False,130,8.054522924411401,0.10161090458488228,0.0,5.0,0
ont_Datos_Positivo,data,False,30,1.858736059479554,0.02168525402726146,0.0,3.0,0
ont_Datos_Negativo,data,True,17,1.0532837670384139,0.011152416356877323,0.0,2.0,0
ont_Datos_Neutro,data,False,196,12.143742255266417,0.1623296158612144,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,4,0.24783147459727387,0.0037174721189591076,0.0,3.0,0
ont_Algoritmo_Negativo,algorithm,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,14,0.8674101610904585,0.01858736059479554,0.0,12.0,0
ont_Robot_Positivo,robot,False,22,1.3630731102850062,0.01858736059479554,0.0,5.0,0
ont_Robot_Negativo,robot,False,6,0.37174721189591076,0.0037174721189591076,0.0,1.0,0
ont_Robot_Neutro,robot,False,108,6.691449814126393,0.10594795539033457,0.0,7.0,0
ont_Automatizacion_Positivo,automation,False,8,0.49566294919454773,0.006195786864931847,0.0,2.0,0
ont_Automatizacion_Negativo,automation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,42,2.6022304832713754,0.045229244114002476,0.0,7.0,0
ont_Etica_Positivo,ethics,False,42,2.6022304832713754,0.037794299876084264,0.0,14.0,0
ont_Etica_Negativo,ethics,True,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Etica_Neutro,ethics,False,16,0.9913258983890955,0.01486988847583643,0.0,3.0,0
ont_Innovacion_Positivo,innovation,False,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,37,2.292441140024783,0.024783147459727387,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,329,20.384138785625776,0.3667905824039653,0.0,29.0,0
ont_total_negativo_mentions,global_counts,True,149,9.231722428748451,0.11833952912019827,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1150,71.25154894671624,1.5514250309789344,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
