feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,91,5.63816604708798,0.07125154894671623,0.0,10.0,0
ont_InteligenciaArtificial_Negativo,ai,True,22,1.3630731102850062,0.01486988847583643,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,905,56.07187112763321,1.0861214374225527,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,3,0.18587360594795538,0.0024783147459727386,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,0,0.0,0.0,0.0,0.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,35,2.168525402726146,0.04770755885997522,0.0,25.0,0
ont_Tecnologia_Positivo,technology,False,19,1.1771995043370507,0.011771995043370507,0.0,1.0,0
ont_Tecnologia_Negativo,technology,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,219,13.568773234200743,0.18773234200743494,0.0,11.0,0
ont_Futuro_Positivo,future,False,15,0.929368029739777,0.010532837670384139,0.0,3.0,0
ont_Futuro_Negativo,future,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Futuro_Neutro,future,False,144,8.921933085501859,0.11462205700123916,0.0,6.0,0
ont_Datos_Positivo,data,False,19,1.1771995043370507,0.011771995043370507,0.0,1.0,0
ont_Datos_Negativo,data,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Datos_Neutro,data,False,218,13.506815365551425,0.18277571251548946,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,0,0.0,0.0,0.0,0.0,0
ont_Algoritmo_Neutro,algorithm,False,20,1.2391573729863694,0.023543990086741014,0.0,12.0,0
ont_Robot_Positivo,robot,False,6,0.37174721189591076,0.004956629491945477,0.0,2.0,0
ont_Robot_Negativo,robot,False,0,0.0,0.0,0.0,0.0,0
ont_Robot_Neutro,robot,False,122,7.558859975216853,0.12329615861214374,0.0,11.0,0
ont_Automatizacion_Positivo,automation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Neutro,automation,False,45,2.7881040892193307,0.05080545229244114,0.0,9.0,0
ont_Etica_Positivo,ethics,False,31,1.9206939281288724,0.027261462205700124,0.0,14.0,0
ont_Etica_Negativo,ethics,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Etica_Neutro,ethics,False,24,1.486988847583643,0.026022304832713755,0.0,4.0,0
ont_Innovacion_Positivo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,45,2.7881040892193307,0.02973977695167286,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,157,9.727385377942998,0.14312267657992564,0.0,25.0,0
ont_total_negativo_mentions,global_counts,True,26,1.6109045848822798,0.021065675340768277,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1317,81.59851301115242,1.872366790582404,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
