feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,246,15.241635687732341,0.23234200743494424,0.0,12.0,0
ont_InteligenciaArtificial_Negativo,ai,True,118,7.311028500619579,0.0848822800495663,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,754,46.71623296158612,0.8550185873605948,0.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,11,0.6815365551425031,0.0080545229244114,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,3,0.18587360594795538,0.0030978934324659233,0.0,3.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,30,1.858736059479554,0.03903345724907063,0.0,20.0,0
ont_Tecnologia_Positivo,technology,True,49,3.0359355638166043,0.03593556381660471,0.0,3.0,0
ont_Tecnologia_Negativo,technology,False,19,1.1771995043370507,0.011771995043370507,0.0,1.0,0
ont_Tecnologia_Neutro,technology,False,182,11.27633209417596,0.15303593556381662,0.0,11.0,0
ont_Futuro_Positivo,future,False,33,2.0446096654275094,0.024163568773234202,0.0,3.0,0
ont_Futuro_Negativo,future,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Futuro_Neutro,future,False,130,8.054522924411401,0.10037174721189591,0.0,5.0,0
ont_Datos_Positivo,data,False,32,1.982651796778191,0.023543990086741014,0.0,3.0,0
ont_Datos_Negativo,data,True,19,1.1771995043370507,0.012391573729863693,0.0,2.0,0
ont_Datos_Neutro,data,False,193,11.957868649318463,0.15923172242874845,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,4,0.24783147459727387,0.0037174721189591076,0.0,3.0,0
ont_Algoritmo_Negativo,algorithm,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,14,0.8674101610904585,0.01858736059479554,0.0,12.0,0
ont_Robot_Positivo,robot,False,24,1.486988847583643,0.01982651796778191,0.0,5.0,0
ont_Robot_Negativo,robot,False,8,0.49566294919454773,0.004956629491945477,0.0,1.0,0
ont_Robot_Neutro,robot,False,106,6.567534076827757,0.10346964064436183,0.0,7.0,0
ont_Automatizacion_Positivo,automation,False,9,0.5576208178438662,0.006815365551425031,0.0,2.0,0
ont_Automatizacion_Negativo,automation,False,2,0.12391573729863693,0.0018587360594795538,0.0,2.0,0
ont_Automatizacion_Neutro,automation,False,41,2.540272614622057,0.04337050805452292,0.0,6.0,0
ont_Etica_Positivo,ethics,False,42,2.6022304832713754,0.037794299876084264,0.0,14.0,0
ont_Etica_Negativo,ethics,True,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Etica_Neutro,ethics,False,16,0.9913258983890955,0.01486988847583643,0.0,3.0,0
ont_Innovacion_Positivo,innovation,False,11,0.6815365551425031,0.006815365551425031,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,33,2.0446096654275094,0.022304832713754646,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,True,354,21.933085501858738,0.3990086741016109,0.0,29.0,0
ont_total_negativo_mentions,global_counts,True,160,9.913258983890955,0.12825278810408922,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1128,69.88847583643123,1.5092936802973977,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
