feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,130,8.054522924411401,0.11400247831474597,0.0,11.0,0
ont_InteligenciaArtificial_Negativo,ai,True,39,2.41635687732342,0.026022304832713755,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,875,54.21313506815365,1.0322180916976456,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,4,0.24783147459727387,0.0037174721189591076,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,35,2.168525402726146,0.04584882280049566,0.0,23.0,0
ont_Tecnologia_Positivo,technology,False,28,1.734820322180917,0.017967781908302356,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,9,0.5576208178438662,0.0055762081784386614,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,209,12.94919454770756,0.1771995043370508,0.0,11.0,0
ont_Futuro_Positivo,future,False,19,1.1771995043370507,0.013630731102850062,0.0,3.0,0
ont_Futuro_Negativo,future,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Futuro_Neutro,future,False,142,8.79801734820322,0.11152416356877323,0.0,6.0,0
ont_Datos_Positivo,data,False,27,1.6728624535315983,0.01734820322180917,0.0,2.0,0
ont_Datos_Negativo,data,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Datos_Neutro,data,False,212,13.135068153655514,0.17596034696406443,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,19,1.1771995043370507,0.02292441140024783,0.0,12.0,0
ont_Robot_Positivo,robot,False,14,0.8674101610904585,0.010532837670384139,0.0,3.0,0
ont_Robot_Negativo,robot,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Robot_Neutro,robot,False,115,7.125154894671623,0.11648079306071871,0.0,10.0,0
ont_Automatizacion_Positivo,automation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Neutro,automation,False,45,2.7881040892193307,0.05080545229244114,0.0,9.0,0
ont_Etica_Positivo,ethics,False,33,2.0446096654275094,0.029120198265179677,0.0,14.0,0
ont_Etica_Negativo,ethics,False,5,0.30978934324659235,0.0030978934324659233,0.0,1.0,0
ont_Etica_Neutro,ethics,False,22,1.3630731102850062,0.023543990086741014,0.0,4.0,0
ont_Innovacion_Positivo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,43,2.664188351920694,0.028500619578686492,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,211,13.073110285006194,0.2094175960346964,0.0,27.0,0
ont_total_negativo_mentions,global_counts,True,52,3.2218091697645597,0.042131350681536554,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1279,79.24411400247831,1.785006195786865,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
