feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,249,15.427509293680297,0.25712515489467164,0.0,11.0,0
ont_InteligenciaArtificial_Negativo,ai,True,106,6.567534076827757,0.07744733581164807,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,756,46.84014869888476,0.8376703841387856,0.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,11,0.6815365551425031,0.0080545229244114,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,2,0.12391573729863693,0.0024783147459727386,0.0,3.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,31,1.9206939281288724,0.03965303593556382,0.0,20.0,0
ont_Tecnologia_Positivo,technology,True,53,3.2837670384138784,0.037794299876084264,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,20,1.2391573729863694,0.013011152416356878,0.0,2.0,0
ont_Tecnologia_Neutro,technology,False,180,11.152416356877323,0.14993804213135067,0.0,11.0,0
ont_Futuro_Positivo,future,False,40,2.478314745972739,0.02973977695167286,0.0,3.0,0
ont_Futuro_Negativo,future,False,7,0.43370508054522927,0.004956629491945477,0.0,2.0,0
ont_Futuro_Neutro,future,False,122,7.558859975216853,0.09169764560099132,0.0,4.0,0
ont_Datos_Positivo,data,False,49,3.0359355638166043,0.03531598513011153,0.0,3.0,0
ont_Datos_Negativo,data,True,16,0.9913258983890955,0.011771995043370507,0.0,3.0,0
ont_Datos_Neutro,data,False,183,11.338289962825279,0.14807930607187111,0.0,7.0,0
ont_Algoritmo_Positivo,algorithm,False,5,0.30978934324659235,0.0055762081784386614,0.0,3.0,0
ont_Algoritmo_Negativo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,16,0.9913258983890955,0.017967781908302356,0.0,10.0,0
ont_Robot_Positivo,robot,False,31,1.9206939281288724,0.024783147459727387,0.0,4.0,0
ont_Robot_Negativo,robot,True,5,0.30978934324659235,0.0030978934324659233,0.0,1.0,0
ont_Robot_Neutro,robot,False,101,6.257744733581165,0.10037174721189591,0.0,7.0,0
ont_Automatizacion_Positivo,automation,False,13,0.8054522924411399,0.012391573729863693,0.0,4.0,0
ont_Automatizacion_Negativo,automation,False,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Automatizacion_Neutro,automation,False,39,2.41635687732342,0.036555142503097895,0.0,6.0,0
ont_Etica_Positivo,ethics,False,41,2.540272614622057,0.03717472118959108,0.0,14.0,0
ont_Etica_Negativo,ethics,True,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Etica_Neutro,ethics,False,18,1.1152416356877324,0.015489467162329617,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,9,0.5576208178438662,0.0055762081784386614,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,35,2.168525402726146,0.023543990086741014,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,363,22.490706319702603,0.45353159851301117,0.0,27.0,0
ont_total_negativo_mentions,global_counts,True,143,8.85997521685254,0.12205700123915737,0.0,6.0,0
ont_total_neutro_mentions,global_counts,False,1125,69.70260223048327,1.4609665427509293,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
