feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,144,8.921933085501859,0.13630731102850063,0.0,11.0,0
ont_InteligenciaArtificial_Negativo,ai,True,39,2.41635687732342,0.029120198265179677,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,867,53.71747211895911,1.006815365551425,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,7,0.43370508054522927,0.0055762081784386614,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,2,0.12391573729863693,0.0018587360594795538,0.0,2.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,34,2.1065675340768277,0.04275092936802974,0.0,21.0,0
ont_Tecnologia_Positivo,technology,False,32,1.982651796778191,0.021065675340768277,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,8,0.49566294919454773,0.004956629491945477,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,208,12.887236679058239,0.17472118959107807,0.0,11.0,0
ont_Futuro_Positivo,future,False,26,1.6109045848822798,0.017967781908302356,0.0,2.0,0
ont_Futuro_Negativo,future,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Futuro_Neutro,future,False,140,8.674101610904584,0.10780669144981413,0.0,5.0,0
ont_Datos_Positivo,data,False,24,1.486988847583643,0.015489467162329617,0.0,2.0,0
ont_Datos_Negativo,data,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Datos_Neutro,data,False,214,13.258983890954152,0.1771995043370508,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,3,0.18587360594795538,0.0030978934324659233,0.0,2.0,0
ont_Algoritmo_Negativo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,19,1.1771995043370507,0.021065675340768277,0.0,12.0,0
ont_Robot_Positivo,robot,False,20,1.2391573729863694,0.014250309789343246,0.0,2.0,0
ont_Robot_Negativo,robot,False,0,0.0,0.0,0.0,0.0,0
ont_Robot_Neutro,robot,False,111,6.877323420074349,0.11400247831474597,0.0,9.0,0
ont_Automatizacion_Positivo,automation,False,7,0.43370508054522927,0.004956629491945477,0.0,2.0,0
ont_Automatizacion_Negativo,automation,False,1,0.061957868649318466,0.0012391573729863693,0.0,2.0,0
ont_Automatizacion_Neutro,automation,False,42,2.6022304832713754,0.04584882280049566,0.0,9.0,0
ont_Etica_Positivo,ethics,False,34,2.1065675340768277,0.030359355638166045,0.0,14.0,0
ont_Etica_Negativo,ethics,True,3,0.18587360594795538,0.0024783147459727386,0.0,2.0,0
ont_Etica_Neutro,ethics,False,25,1.5489467162329618,0.02292441140024783,0.0,3.0,0
ont_Innovacion_Positivo,innovation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,True,45,2.7881040892193307,0.02973977695167286,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,222,13.754646840148698,0.2503097893432466,0.0,27.0,0
ont_total_negativo_mentions,global_counts,True,49,3.0359355638166043,0.04337050805452292,0.0,3.0,0
ont_total_neutro_mentions,global_counts,False,1276,79.05824039653035,1.7428748451053284,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
