feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,True,221,13.692688971499381,0.22304832713754646,0.0,11.0,0
ont_InteligenciaArtificial_Negativo,ai,True,97,6.00991325898389,0.07496902106567534,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,772,47.83147459727385,0.8742255266418835,0.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,10,0.6195786864931847,0.007434944237918215,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,3,0.18587360594795538,0.0030978934324659233,0.0,3.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,30,1.858736059479554,0.03965303593556382,0.0,20.0,0
ont_Tecnologia_Positivo,technology,True,46,2.8500619578686495,0.03345724907063197,0.0,3.0,0
ont_Tecnologia_Negativo,technology,False,14,0.8674101610904585,0.00929368029739777,0.0,2.0,0
ont_Tecnologia_Neutro,technology,False,190,11.771995043370508,0.1579925650557621,0.0,11.0,0
ont_Futuro_Positivo,future,False,39,2.41635687732342,0.027881040892193308,0.0,3.0,0
ont_Futuro_Negativo,future,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Futuro_Neutro,future,False,126,7.806691449814126,0.09603469640644362,0.0,4.0,0
ont_Datos_Positivo,data,False,34,2.1065675340768277,0.024783147459727387,0.0,4.0,0
ont_Datos_Negativo,data,True,13,0.8054522924411399,0.00929368029739777,0.0,3.0,0
ont_Datos_Neutro,data,False,196,12.143742255266417,0.161090458488228,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,4,0.24783147459727387,0.004337050805452293,0.0,3.0,0
ont_Algoritmo_Negativo,algorithm,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,16,0.9913258983890955,0.01858736059479554,0.0,11.0,0
ont_Robot_Positivo,robot,False,29,1.7967781908302356,0.022304832713754646,0.0,5.0,0
ont_Robot_Negativo,robot,True,10,0.6195786864931847,0.0080545229244114,0.0,2.0,0
ont_Robot_Neutro,robot,False,98,6.071871127633209,0.09789343246592318,0.0,8.0,0
ont_Automatizacion_Positivo,automation,False,13,0.8054522924411399,0.012391573729863693,0.0,4.0,0
ont_Automatizacion_Negativo,automation,False,3,0.18587360594795538,0.0024783147459727386,0.0,2.0,0
ont_Automatizacion_Neutro,automation,False,38,2.3543990086741013,0.03717472118959108,0.0,6.0,0
ont_Etica_Positivo,ethics,False,37,2.292441140024783,0.03531598513011153,0.0,14.0,0
ont_Etica_Negativo,ethics,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Etica_Neutro,ethics,False,25,1.5489467162329618,0.01982651796778191,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,23,1.4250309789343247,0.01486988847583643,0.0,2.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,False,24,1.486988847583643,0.0161090458488228,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,True,331,20.50805452292441,0.40582403965303593,0.0,28.0,0
ont_total_negativo_mentions,global_counts,True,128,7.930607187112764,0.11214374225526642,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1143,70.817843866171,1.5185873605947955,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
