feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,72,4.4609665427509295,0.055762081784386616,0.0,10.0,0
ont_InteligenciaArtificial_Negativo,ai,True,16,0.9913258983890955,0.011771995043370507,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,916,56.753407682775716,1.1047087980173482,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,3,0.18587360594795538,0.0024783147459727386,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,0,0.0,0.0,0.0,0.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,35,2.168525402726146,0.04770755885997522,0.0,25.0,0
ont_Tecnologia_Positivo,technology,False,11,0.6815365551425031,0.006815365551425031,0.0,1.0,0
ont_Tecnologia_Negativo,technology,True,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,222,13.754646840148698,0.19206939281288724,0.0,11.0,0
ont_Futuro_Positivo,future,False,15,0.929368029739777,0.009913258983890954,0.0,2.0,0
ont_Futuro_Negativo,future,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Futuro_Neutro,future,False,146,9.045848822800496,0.11586121437422553,0.0,6.0,0
ont_Datos_Positivo,data,False,9,0.5576208178438662,0.0055762081784386614,0.0,1.0,0
ont_Datos_Negativo,data,False,0,0.0,0.0,0.0,0.0,0
ont_Datos_Neutro,data,False,227,14.06443618339529,0.1895910780669145,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,0,0.0,0.0,0.0,0.0,0
ont_Algoritmo_Neutro,algorithm,False,21,1.3011152416356877,0.024163568773234202,0.0,12.0,0
ont_Robot_Positivo,robot,False,6,0.37174721189591076,0.0037174721189591076,0.0,1.0,0
ont_Robot_Negativo,robot,False,0,0.0,0.0,0.0,0.0,0
ont_Robot_Neutro,robot,False,122,7.558859975216853,0.12453531598513011,0.0,11.0,0
ont_Automatizacion_Positivo,automation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Neutro,automation,False,45,2.7881040892193307,0.05080545229244114,0.0,9.0,0
ont_Etica_Positivo,ethics,False,31,1.9206939281288724,0.027261462205700124,0.0,14.0,0
ont_Etica_Negativo,ethics,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Etica_Neutro,ethics,False,27,1.6728624535315983,0.027881040892193308,0.0,4.0,0
ont_Innovacion_Positivo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,True,46,2.8500619578686495,0.030359355638166045,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,125,7.744733581164807,0.11400247831474597,0.0,25.0,0
ont_total_negativo_mentions,global_counts,True,18,1.1152416356877324,0.01486988847583643,0.0,3.0,0
ont_total_neutro_mentions,global_counts,False,1336,82.77571251548946,1.9076827757125154,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
