feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,28,1.734820322180917,0.019206939281288724,0.0,4.0,0
ont_InteligenciaArtificial_Negativo,ai,True,10,0.6195786864931847,0.006195786864931847,0.0,1.0,0
ont_InteligenciaArtificial_Neutro,ai,False,939,58.17843866171004,1.1468401486988848,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,0,0.0,0.0,0.0,0.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,0,0.0,0.0,0.0,0.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,36,2.2304832713754648,0.05018587360594796,0.0,25.0,0
ont_Tecnologia_Positivo,technology,False,5,0.30978934324659235,0.004337050805452293,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,227,14.06443618339529,0.19578686493184635,0.0,11.0,0
ont_Futuro_Positivo,future,False,1,0.061957868649318466,0.0012391573729863693,0.0,2.0,0
ont_Futuro_Negativo,future,False,0,0.0,0.0,0.0,0.0,0
ont_Futuro_Neutro,future,False,151,9.355638166047088,0.1251548946716233,0.0,7.0,0
ont_Datos_Positivo,data,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Datos_Negativo,data,False,0,0.0,0.0,0.0,0.0,0
ont_Datos_Neutro,data,False,230,14.250309789343246,0.19454770755885997,0.0,9.0,0
ont_Algoritmo_Positivo,algorithm,False,0,0.0,0.0,0.0,0.0,0
ont_Algoritmo_Negativo,algorithm,False,0,0.0,0.0,0.0,0.0,0
ont_Algoritmo_Neutro,algorithm,False,21,1.3011152416356877,0.024783147459727387,0.0,12.0,0
ont_Robot_Positivo,robot,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Robot_Negativo,robot,False,0,0.0,0.0,0.0,0.0,0
ont_Robot_Neutro,robot,False,124,7.68277571251549,0.12763320941759604,0.0,11.0,0
ont_Automatizacion_Positivo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Negativo,automation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,45,2.7881040892193307,0.051425030978934326,0.0,9.0,0
ont_Etica_Positivo,ethics,False,11,0.6815365551425031,0.007434944237918215,0.0,2.0,0
ont_Etica_Negativo,ethics,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Etica_Neutro,ethics,False,50,3.0978934324659235,0.04770755885997522,0.0,14.0,0
ont_Innovacion_Positivo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,True,47,2.9120198265179678,0.030978934324659233,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,43,2.664188351920694,0.03345724907063197,0.0,4.0,0
ont_total_negativo_mentions,global_counts,True,13,0.8054522924411399,0.0080545229244114,0.0,1.0,0
ont_total_neutro_mentions,global_counts,False,1367,84.69640644361834,1.9950433705080546,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
