feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,136,8.426270136307311,0.10656753407682776,0.0,8.0,0
ont_InteligenciaArtificial_Negativo,ai,True,59,3.6555142503097895,0.03965303593556382,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,865,53.59355638166047,1.0260223048327137,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,True,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,33,2.0446096654275094,0.045229244114002476,0.0,23.0,0
ont_Tecnologia_Positivo,technology,False,21,1.3011152416356877,0.014250309789343246,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Tecnologia_Neutro,technology,False,211,13.073110285006194,0.1821561338289963,0.0,11.0,0
ont_Futuro_Positivo,future,False,10,0.6195786864931847,0.006815365551425031,0.0,2.0,0
ont_Futuro_Negativo,future,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Futuro_Neutro,future,False,145,8.983890954151178,0.11833952912019827,0.0,7.0,0
ont_Datos_Positivo,data,False,13,0.8054522924411399,0.008674101610904586,0.0,2.0,0
ont_Datos_Negativo,data,False,11,0.6815365551425031,0.006815365551425031,0.0,1.0,0
ont_Datos_Neutro,data,False,213,13.197026022304833,0.17967781908302355,0.0,9.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,18,1.1152416356877324,0.02168525402726146,0.0,12.0,0
ont_Robot_Positivo,robot,False,15,0.929368029739777,0.009913258983890954,0.0,2.0,0
ont_Robot_Negativo,robot,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Robot_Neutro,robot,False,116,7.187112763320942,0.11586121437422553,0.0,9.0,0
ont_Automatizacion_Positivo,automation,False,8,0.49566294919454773,0.004956629491945477,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,43,2.664188351920694,0.04584882280049566,0.0,8.0,0
ont_Etica_Positivo,ethics,False,43,2.664188351920694,0.03531598513011153,0.0,14.0,0
ont_Etica_Negativo,ethics,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Etica_Neutro,ethics,False,20,1.2391573729863694,0.01982651796778191,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,23,1.4250309789343247,0.014250309789343246,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,True,25,1.5489467162329618,0.016728624535315983,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,229,14.188351920693929,0.20631970260223048,0.0,23.0,0
ont_total_negativo_mentions,global_counts,True,83,5.1425030978934325,0.05885997521685254,0.0,3.0,0
ont_total_neutro_mentions,global_counts,False,1264,78.31474597273854,1.771375464684015,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
