feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,138,8.550185873605948,0.1047087980173482,0.0,8.0,0
ont_InteligenciaArtificial_Negativo,ai,True,48,2.973977695167286,0.0322180916976456,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,863,53.46964064436184,1.0353159851301115,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,0,0.0,0.0,0.0,0.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,33,2.0446096654275094,0.04770755885997522,0.0,25.0,0
ont_Tecnologia_Positivo,technology,False,22,1.3630731102850062,0.01486988847583643,0.0,2.0,0
ont_Tecnologia_Negativo,technology,True,6,0.37174721189591076,0.0037174721189591076,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,212,13.135068153655514,0.1821561338289963,0.0,11.0,0
ont_Futuro_Positivo,future,False,11,0.6815365551425031,0.007434944237918215,0.0,2.0,0
ont_Futuro_Negativo,future,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Futuro_Neutro,future,False,145,8.983890954151178,0.11833952912019827,0.0,7.0,0
ont_Datos_Positivo,data,False,15,0.929368029739777,0.00929368029739777,0.0,1.0,0
ont_Datos_Negativo,data,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Datos_Neutro,data,False,218,13.506815365551425,0.18339529120198264,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,0,0.0,0.0,0.0,0.0,0
ont_Algoritmo_Neutro,algorithm,False,20,1.2391573729863694,0.023543990086741014,0.0,12.0,0
ont_Robot_Positivo,robot,False,12,0.7434944237918215,0.0080545229244114,0.0,2.0,0
ont_Robot_Negativo,robot,True,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Robot_Neutro,robot,False,117,7.24907063197026,0.11771995043370508,0.0,10.0,0
ont_Automatizacion_Positivo,automation,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,44,2.7261462205700124,0.04894671623296159,0.0,9.0,0
ont_Etica_Positivo,ethics,False,41,2.540272614622057,0.03407682775712516,0.0,14.0,0
ont_Etica_Negativo,ethics,True,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Etica_Neutro,ethics,False,19,1.1771995043370507,0.01982651796778191,0.0,3.0,0
ont_Innovacion_Positivo,innovation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,44,2.7261462205700124,0.029120198265179677,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,205,12.701363073110286,0.18587360594795538,0.0,23.0,0
ont_total_negativo_mentions,global_counts,True,59,3.6555142503097895,0.04460966542750929,0.0,3.0,0
ont_total_neutro_mentions,global_counts,False,1273,78.8723667905824,1.8060718711276331,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
