feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,200,12.391573729863694,0.1982651796778191,0.0,11.0,0
ont_InteligenciaArtificial_Negativo,ai,True,68,4.2131350681536555,0.048327137546468404,0.0,4.0,0
ont_InteligenciaArtificial_Neutro,ai,False,816,50.55762081784386,0.9256505576208178,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,10,0.6195786864931847,0.007434944237918215,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,2,0.12391573729863693,0.0024783147459727386,0.0,3.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,31,1.9206939281288724,0.040272614622057,0.0,20.0,0
ont_Tecnologia_Positivo,technology,False,42,2.6022304832713754,0.029120198265179677,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,11,0.6815365551425031,0.007434944237918215,0.0,2.0,0
ont_Tecnologia_Neutro,technology,True,197,12.205700123915737,0.16418835192069392,0.0,11.0,0
ont_Futuro_Positivo,future,False,36,2.2304832713754648,0.026022304832713755,0.0,3.0,0
ont_Futuro_Negativo,future,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Futuro_Neutro,future,False,128,7.930607187112764,0.09789343246592318,0.0,4.0,0
ont_Datos_Positivo,data,False,31,1.9206939281288724,0.02168525402726146,0.0,3.0,0
ont_Datos_Negativo,data,True,8,0.49566294919454773,0.006195786864931847,0.0,3.0,0
ont_Datos_Neutro,data,False,206,12.763320941759604,0.16728624535315986,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,4,0.24783147459727387,0.004337050805452293,0.0,3.0,0
ont_Algoritmo_Negativo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,18,1.1152416356877324,0.01982651796778191,0.0,11.0,0
ont_Robot_Positivo,robot,False,27,1.6728624535315983,0.01982651796778191,0.0,3.0,0
ont_Robot_Negativo,robot,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Robot_Neutro,robot,False,107,6.629491945477076,0.10780669144981413,0.0,8.0,0
ont_Automatizacion_Positivo,automation,False,12,0.7434944237918215,0.011771995043370507,0.0,4.0,0
ont_Automatizacion_Negativo,automation,False,3,0.18587360594795538,0.0024783147459727386,0.0,2.0,0
ont_Automatizacion_Neutro,automation,False,38,2.3543990086741013,0.037794299876084264,0.0,6.0,0
ont_Etica_Positivo,ethics,False,38,2.3543990086741013,0.03531598513011153,0.0,14.0,0
ont_Etica_Negativo,ethics,True,2,0.12391573729863693,0.0018587360594795538,0.0,2.0,0
ont_Etica_Neutro,ethics,False,22,1.3630731102850062,0.01858736059479554,0.0,3.0,0
ont_Innovacion_Positivo,innovation,False,5,0.30978934324659235,0.0030978934324659233,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,True,42,2.6022304832713754,0.027881040892193308,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,292,18.09169764560099,0.35687732342007433,0.0,27.0,0
ont_total_negativo_mentions,global_counts,True,88,5.452292441140025,0.0724907063197026,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1210,74.96902106567535,1.607187112763321,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
