feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,202,12.51548946716233,0.17657992565055763,0.0,10.0,0
ont_InteligenciaArtificial_Negativo,ai,True,87,5.390334572490707,0.0644361833952912,0.0,3.0,0
ont_InteligenciaArtificial_Neutro,ai,False,807,50.0,0.9312267657992565,0.5,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,9,0.5576208178438662,0.006815365551425031,0.0,2.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,32,1.982651796778191,0.04275092936802974,0.0,22.0,0
ont_Tecnologia_Positivo,technology,True,39,2.41635687732342,0.027881040892193308,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,11,0.6815365551425031,0.006815365551425031,0.0,1.0,0
ont_Tecnologia_Neutro,technology,False,194,12.01982651796778,0.16604708798017348,0.0,11.0,0
ont_Futuro_Positivo,future,False,22,1.3630731102850062,0.016728624535315983,0.0,3.0,0
ont_Futuro_Negativo,future,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Futuro_Neutro,future,False,138,8.550185873605948,0.10780669144981413,0.0,5.0,0
ont_Datos_Positivo,data,False,31,1.9206939281288724,0.01982651796778191,0.0,2.0,0
ont_Datos_Negativo,data,False,11,0.6815365551425031,0.006815365551425031,0.0,1.0,0
ont_Datos_Neutro,data,False,201,12.453531598513012,0.16852540272614622,0.0,8.0,0
ont_Algoritmo_Positivo,algorithm,False,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Algoritmo_Negativo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,17,1.0532837670384139,0.020446096654275093,0.0,12.0,0
ont_Robot_Positivo,robot,False,18,1.1152416356877324,0.01486988847583643,0.0,5.0,0
ont_Robot_Negativo,robot,True,5,0.30978934324659235,0.0030978934324659233,0.0,1.0,0
ont_Robot_Neutro,robot,False,114,7.063197026022305,0.11028500619578686,0.0,8.0,0
ont_Automatizacion_Positivo,automation,False,7,0.43370508054522927,0.004956629491945477,0.0,2.0,0
ont_Automatizacion_Negativo,automation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,43,2.664188351920694,0.046468401486988845,0.0,7.0,0
ont_Etica_Positivo,ethics,False,42,2.6022304832713754,0.03717472118959108,0.0,14.0,0
ont_Etica_Negativo,ethics,True,4,0.24783147459727387,0.0030978934324659233,0.0,2.0,0
ont_Etica_Neutro,ethics,False,16,0.9913258983890955,0.015489467162329617,0.0,3.0,0
ont_Innovacion_Positivo,innovation,False,11,0.6815365551425031,0.006815365551425031,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Innovacion_Neutro,innovation,True,34,2.1065675340768277,0.02292441140024783,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,True,305,18.897149938042133,0.31474597273853777,0.0,26.0,0
ont_total_negativo_mentions,global_counts,True,115,7.125154894671623,0.08983890954151177,0.0,4.0,0
ont_total_neutro_mentions,global_counts,False,1189,73.66790582403965,1.6319702602230484,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
