feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,263,16.294919454770756,0.25216852540272616,0.0,13.0,0
ont_InteligenciaArtificial_Negativo,ai,True,169,10.470879801734819,0.12577447335811648,0.0,4.0,0
ont_InteligenciaArtificial_Neutro,ai,False,700,43.37050805452293,0.7942998760842627,0.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,12,0.7434944237918215,0.009913258983890954,0.0,4.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,4,0.24783147459727387,0.004337050805452293,0.0,4.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,29,1.7967781908302356,0.03593556381660471,0.0,17.0,0
ont_Tecnologia_Positivo,technology,True,55,3.407682775712516,0.03841387856257745,0.0,3.0,0
ont_Tecnologia_Negativo,technology,False,27,1.6728624535315983,0.017967781908302356,0.0,2.0,0
ont_Tecnologia_Neutro,technology,False,169,10.470879801734819,0.14436183395291202,0.0,11.0,0
ont_Futuro_Positivo,future,False,35,2.168525402726146,0.02540272614622057,0.0,3.0,0
ont_Futuro_Negativo,future,True,15,0.929368029739777,0.00929368029739777,0.0,1.0,0
ont_Futuro_Neutro,future,False,116,7.187112763320942,0.09169764560099132,0.0,5.0,0
ont_Datos_Positivo,data,False,44,2.7261462205700124,0.03469640644361834,0.0,4.0,0
ont_Datos_Negativo,data,True,34,2.1065675340768277,0.02292441140024783,0.0,3.0,0
ont_Datos_Neutro,data,False,172,10.656753407682777,0.137546468401487,0.0,6.0,0
ont_Algoritmo_Positivo,algorithm,False,4,0.24783147459727387,0.0037174721189591076,0.0,3.0,0
ont_Algoritmo_Negativo,algorithm,False,4,0.24783147459727387,0.0024783147459727386,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,14,0.8674101610904585,0.01858736059479554,0.0,12.0,0
ont_Robot_Positivo,robot,False,23,1.4250309789343247,0.019206939281288724,0.0,5.0,0
ont_Robot_Negativo,robot,True,19,1.1771995043370507,0.013630731102850062,0.0,2.0,0
ont_Robot_Neutro,robot,False,96,5.947955390334572,0.09541511771995044,0.0,6.0,0
ont_Automatizacion_Positivo,automation,False,10,0.6195786864931847,0.007434944237918215,0.0,2.0,0
ont_Automatizacion_Negativo,automation,False,3,0.18587360594795538,0.0018587360594795538,0.0,1.0,0
ont_Automatizacion_Neutro,automation,False,41,2.540272614622057,0.04275092936802974,0.0,7.0,0
ont_Etica_Positivo,ethics,False,40,2.478314745972739,0.036555142503097895,0.0,14.0,0
ont_Etica_Negativo,ethics,True,5,0.30978934324659235,0.0037174721189591076,0.0,2.0,0
ont_Etica_Neutro,ethics,False,20,1.2391573729863694,0.015489467162329617,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,26,1.6109045848822798,0.016728624535315983,0.0,2.0,0
ont_Innovacion_Negativo,innovation,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Innovacion_Neutro,innovation,False,20,1.2391573729863694,0.013630731102850062,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,True,399,24.721189591078065,0.44423791821561337,0.0,30.0,0
ont_total_negativo_mentions,global_counts,True,239,14.807930607187112,0.20260223048327136,0.0,5.0,0
ont_total_neutro_mentions,global_counts,False,1039,64.37422552664188,1.389714993804213,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
