feature,module,selected_train_only,nonzero_count,nonzero_pct,mean,median,max,missing_count
ont_InteligenciaArtificial_Positivo,ai,False,106,6.567534076827757,0.080545229244114,0.0,8.0,0
ont_InteligenciaArtificial_Negativo,ai,False,38,2.3543990086741013,0.024783147459727387,0.0,2.0,0
ont_InteligenciaArtificial_Neutro,ai,False,890,55.14250309789344,1.066914498141264,1.0,37.0,0
ont_AprendizajeAutomatico_Positivo,ml,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_AprendizajeAutomatico_Negativo,ml,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_AprendizajeAutomatico_Neutro,ml,False,35,2.168525402726146,0.048327137546468404,0.0,24.0,0
ont_Tecnologia_Positivo,technology,False,11,0.6815365551425031,0.0080545229244114,0.0,2.0,0
ont_Tecnologia_Negativo,technology,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Tecnologia_Neutro,technology,True,221,13.692688971499381,0.19144981412639406,0.0,11.0,0
ont_Futuro_Positivo,future,False,7,0.43370508054522927,0.004956629491945477,0.0,2.0,0
ont_Futuro_Negativo,future,False,0,0.0,0.0,0.0,0.0,0
ont_Futuro_Neutro,future,False,149,9.231722428748451,0.12143742255266418,0.0,7.0,0
ont_Datos_Positivo,data,False,8,0.49566294919454773,0.004956629491945477,0.0,1.0,0
ont_Datos_Negativo,data,True,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Datos_Neutro,data,False,218,13.506815365551425,0.18587360594795538,0.0,9.0,0
ont_Algoritmo_Positivo,algorithm,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Algoritmo_Negativo,algorithm,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Algoritmo_Neutro,algorithm,False,20,1.2391573729863694,0.02292441140024783,0.0,12.0,0
ont_Robot_Positivo,robot,False,7,0.43370508054522927,0.004337050805452293,0.0,1.0,0
ont_Robot_Negativo,robot,False,2,0.12391573729863693,0.0012391573729863693,0.0,1.0,0
ont_Robot_Neutro,robot,False,121,7.496902106567534,0.12267657992565056,0.0,10.0,0
ont_Automatizacion_Positivo,automation,False,6,0.37174721189591076,0.0037174721189591076,0.0,1.0,0
ont_Automatizacion_Negativo,automation,False,0,0.0,0.0,0.0,0.0,0
ont_Automatizacion_Neutro,automation,False,44,2.7261462205700124,0.048327137546468404,0.0,9.0,0
ont_Etica_Positivo,ethics,False,42,2.6022304832713754,0.03469640644361834,0.0,14.0,0
ont_Etica_Negativo,ethics,False,1,0.061957868649318466,0.0006195786864931846,0.0,1.0,0
ont_Etica_Neutro,ethics,False,20,1.2391573729863694,0.020446096654275093,0.0,3.0,0
ont_Innovacion_Positivo,innovation,True,23,1.4250309789343247,0.014250309789343246,0.0,1.0,0
ont_Innovacion_Negativo,innovation,False,0,0.0,0.0,0.0,0.0,0
ont_Innovacion_Neutro,innovation,True,25,1.5489467162329618,0.016728624535315983,0.0,2.0,0
ont_has_ontology_elements,global_counts,False,1489,92.25526641883519,0.9225526641883519,1.0,1.0,0
ont_count_domain_concepts,global_counts,False,1408,87.2366790582404,1.2936802973977695,1.0,9.0,0
ont_total_positivo_mentions,global_counts,False,184,11.400247831474598,0.1579925650557621,0.0,22.0,0
ont_total_negativo_mentions,global_counts,True,48,2.973977695167286,0.03345724907063197,0.0,2.0,0
ont_total_neutro_mentions,global_counts,False,1298,80.42131350681537,1.8451053283767038,1.0,47.0,0
ont_domain_score,global_counts,False,1408,87.2366790582404,1.9182156133828996,1.0,47.0,0
ont_domain_density,global_counts,True,1408,87.2366790582404,0.06269590859860125,0.058823529411764705,0.375,0
